subject,trial,codes,item,prime,wordness,luminance,RT
32,226,214203,214,2,0,3,642.87
32,227,201101,201,1,0,1,931.08
32,228,123401,123,4,0,1,706.28
32,229,141101,141,1,0,1,743.4
32,230,37213,37,2,1,3,613.15
32,231,227302,227,3,0,2,676.63
32,232,135401,135,4,0,1,648.21
32,233,167302,167,3,0,2,649.79
32,234,163203,163,2,0,3,562.42
32,235,96211,96,2,1,1,612.21
32,236,124403,124,4,0,3,643.84
32,237,122402,122,4,0,2,645.43
32,238,2412,2,4,1,2,647.05
32,239,226303,226,3,0,3,648.67
32,240,150101,150,1,0,1,586.55
33,1,219301,219,3,0,1,583.49
33,2,78212,78,2,1,2,581.47
33,3,15113,15,1,1,3,515.68
33,4,167402,167,4,0,2,551.79
33,5,14113,14,1,1,3,484.18
33,6,215302,215,3,0,2,582.14
33,7,141201,141,2,0,1,650.28
33,8,126101,126,1,0,1,531.05
33,9,50412,50,4,1,2,493.44
33,10,235401,235,4,0,1,581.37
33,11,222303,222,3,0,3,515.59
33,12,128101,128,1,0,1,583.5
33,13,152302,152,3,0,2,581.39
33,14,58413,58,4,1,3,659.58
33,15,122102,122,1,0,2,587.49
33,16,60413,60,4,1,3,585.45
33,17,196202,196,2,0,2,647.04
33,18,31312,31,3,1,2,553.11
33,19,136202,136,2,0,2,644.75
33,20,239403,239,4,0,3,646.32
33,21,36311,36,3,1,1,520.57
33,22,90213,90,2,1,3,652.21
33,23,201201,201,2,0,1,803.07
33,24,38311,38,3,1,1,517.22
33,25,125102,125,1,0,2,585.18
33,26,236403,236,4,0,3,614.93
33,27,46412,46,4,1,2,487.3
33,28,45313,45,3,1,3,648.99
33,29,210203,210,2,0,3,689.02
33,30,173401,173,4,0,1,618.7
33,31,97311,97,3,1,1,523.02
33,32,197202,197,2,0,2,549.11
33,33,110412,110,4,1,2,587.01
33,34,10111,10,1,1,1,457.57
33,35,52411,52,4,1,1,521.9
33,36,187101,187,1,0,1,611.71
33,37,199202,199,2,0,2,611.48
33,38,149203,149,2,0,3,611.17
33,39,233401,233,4,0,1,706.5
33,40,151302,151,3,0,2,552.47
33,41,183102,183,1,0,2,484.84
33,42,51411,51,4,1,1,550.95
33,43,220301,220,3,0,1,684.44
33,44,202201,202,2,0,1,550.47
33,45,217301,217,3,0,1,556.52
33,46,229402,229,4,0,2,584.41
33,47,213302,213,3,0,2,550.49
33,48,54411,54,4,1,1,683.97
33,49,67111,67,1,1,1,508.21
33,50,92312,92,3,1,2,618.05
33,51,108412,108,4,1,2,656.35
33,52,182102,182,1,0,2,527.09
33,53,227402,227,4,0,2,680.56
33,54,237403,237,4,0,3,482.88
33,55,44313,44,3,1,3,612.7
33,56,23211,23,2,1,1,516.95
33,57,166402,166,4,0,2,648.64
33,58,163303,163,3,0,3,554.71
33,59,214302,214,3,0,2,550.76
33,60,25211,25,2,1,1,1607.79
33,61,88213,88,2,1,3,585.52
33,62,4112,4,1,1,2,519.76
33,63,185102,185,1,0,2,810.68
33,64,203201,203,2,0,1,610.36
33,65,212302,212,3,0,2,620.09
33,66,2112,2,1,1,2,651.74
33,67,74113,74,1,1,3,579.71
33,68,104313,104,3,1,3,619.52
33,69,39311,39,3,1,1,530.37
33,70,145201,145,2,0,1,588.34
33,71,159301,159,3,0,1,618.09
33,72,158301,158,3,0,1,649.68
33,73,142201,142,2,0,1,619.45
33,74,82211,82,2,1,1,651.05
33,75,93312,93,3,1,2,557.17
33,76,17212,17,2,1,2,496.24
33,77,205201,205,2,0,1,584.22
33,78,6111,6,1,1,1,518.42
33,79,85211,85,2,1,1,554.57
33,80,24211,24,2,1,1,518.86
33,81,107412,107,4,1,2,491.33
33,82,140202,140,2,0,2,515.65
33,83,91312,91,3,1,2,488.02
33,84,105313,105,3,1,3,586.05
33,85,226402,226,4,0,2,775.08
33,86,59413,59,4,1,3,582.98
33,87,147203,147,2,0,3,740.16
33,88,225303,225,3,0,3,906.53
33,89,144201,144,2,0,1,934.73
33,90,112411,112,4,1,1,709.9
33,91,75113,75,1,1,3,874.5
33,92,131103,131,1,0,3,646.06
33,93,234401,234,4,0,1,679.5
33,94,102313,102,3,1,3,594
33,95,30213,30,2,1,3,709.34
33,96,89213,89,2,1,3,779.59
33,97,176403,176,4,0,3,619.34
33,98,127101,127,1,0,1,650.94
33,99,137202,137,2,0,2,1034.74
33,100,177403,177,4,0,3,614.34
33,101,119413,119,4,1,3,645.97
33,102,41313,41,3,1,3,615.84
33,103,154302,154,3,0,2,742.99
33,104,103313,103,3,1,3,708.3
33,105,40311,40,3,1,1,713.64
33,106,207203,207,2,0,3,1154.82
33,107,178403,178,4,0,3,875.8
33,108,20212,20,2,1,2,583.67
33,109,231401,231,4,0,1,549.76
33,110,26213,26,2,1,3,938.07
33,111,161303,161,3,0,3,1031.81
33,112,77212,77,2,1,2,579.63
33,113,195103,195,1,0,3,619.49
33,114,181102,181,1,0,2,555.57
33,115,68111,68,1,1,1,526.36
33,116,206203,206,2,0,3,743.63
33,117,157301,157,3,0,1,613.32
33,118,240403,240,4,0,3,581.23
33,119,133103,133,1,0,3,547.3
33,120,228402,228,4,0,2,521.54
33,121,5112,5,1,1,2,631.39
33,122,191103,191,1,0,3,642.99
33,123,35312,35,3,1,2,453.59
33,124,208203,208,2,0,3,645.24
33,125,204201,204,2,0,1,487.64
33,126,96311,96,3,1,1,521.89
33,127,232401,232,4,0,1,516.18
33,128,168402,168,4,0,2,647.88
33,129,148203,148,2,0,3,458.34
33,130,49412,49,4,1,2,529.22
33,131,121102,121,1,0,2,523.5
33,132,29213,29,2,1,3,677.02
33,133,34312,34,3,1,2,648.69
33,134,224303,224,3,0,3,682.24
33,135,170402,170,4,0,2,618.52
33,136,109412,109,4,1,2,713.87
33,137,18212,18,2,1,2,549.98
33,138,223303,223,3,0,3,460.57
33,139,22211,22,2,1,1,546.73
33,140,174401,174,4,0,1,521.03
33,141,169402,169,4,0,2,557.12
33,142,33312,33,3,1,2,457.75
33,143,3112,3,1,1,2,522.06
33,144,153302,153,3,0,2,516.35
33,145,11113,11,1,1,3,425.13
33,146,164303,164,3,0,3,583.16
33,147,129101,129,1,0,1,581.05
33,148,186101,186,1,0,1,525.33
33,149,116413,116,4,1,3,583.32
33,150,160301,160,3,0,1,740.49
33,151,95312,95,3,1,2,620.28
33,152,66111,66,1,1,1,817.78
33,153,211302,211,3,0,2,585.7
33,154,16212,16,2,1,2,558.46
33,155,1112,1,1,1,2,490.89
33,156,230402,230,4,0,2,588.89
33,157,87213,87,2,1,3,650.56
33,158,80212,80,2,1,2,715.94
33,159,19212,19,2,1,2,590.5
33,160,123102,123,1,0,2,620.33
33,161,47412,47,4,1,2,683.88
33,162,184102,184,1,0,2,645.49
33,163,200202,200,2,0,2,615.26
33,164,42313,42,3,1,3,615.08
33,165,138202,138,2,0,2,646.72
33,166,72113,72,1,1,3,552.85
33,167,86213,86,2,1,3,931.21
33,168,73113,73,1,1,3,610.99
33,169,13113,13,1,1,3,525.3
33,170,64112,64,1,1,2,487.78
33,171,156301,156,3,0,1,617.62
33,172,188101,188,1,0,1,585.57
33,173,76212,76,2,1,2,488
33,174,8111,8,1,1,1,458.65
33,175,12113,12,1,1,3,523.02
33,176,94312,94,3,1,2,772.14
33,177,32312,32,3,1,2,516.41
33,178,98311,98,3,1,1,552.65
33,179,193103,193,1,0,3,835.38
33,180,124102,124,1,0,2,710.69
33,181,192103,192,1,0,3,556.74
33,182,106412,106,4,1,2,680.22
33,183,155302,155,3,0,2,906.72
33,184,9111,9,1,1,1,648.27
33,185,198202,198,2,0,2,649.91
33,186,65112,65,1,1,2,562.62
33,187,175401,175,4,0,1,644.31
33,188,134103,134,1,0,3,556.96
33,189,114411,114,4,1,1,648.64
33,190,7111,7,1,1,1,529.48
33,191,165303,165,3,0,3,619.36
33,192,61112,61,1,1,2,587.35
33,193,21211,21,2,1,1,623.8
33,194,69111,69,1,1,1,518.1
33,195,130101,130,1,0,1,777.25
33,196,221303,221,3,0,3,1413.22
33,197,218301,218,3,0,1,580.92
33,198,55411,55,4,1,1,525.18
33,199,180403,180,4,0,3,615.08
33,200,43313,43,3,1,3,519.3
33,201,99311,99,3,1,1,491.8
33,202,62112,62,1,1,2,484.35
33,203,117413,117,4,1,3,773.49
33,204,118413,118,4,1,3,963.61
33,205,28213,28,2,1,3,677.07
33,206,57413,57,4,1,3,623.5
33,207,171401,171,4,0,1,677.02
33,208,79212,79,2,1,2,648.68
33,209,81211,81,2,1,1,554.85
33,210,70111,70,1,1,1,551.04
33,211,179403,179,4,0,3,865.68
33,212,115411,115,4,1,1,583.58
33,213,216301,216,3,0,1,581.63
33,214,53411,53,4,1,1,522.46
33,215,143201,143,2,0,1,580.47
33,216,146203,146,2,0,3,1098
33,217,84211,84,2,1,1,617.69
33,218,71113,71,1,1,3,585.74
33,219,172401,172,4,0,1,551.89
33,220,111411,111,4,1,1,611.77
33,221,238403,238,4,0,3,579.7
33,222,132103,132,1,0,3,594.25
33,223,63112,63,1,1,2,582.25
33,224,101313,101,3,1,3,612.09
33,225,113411,113,4,1,1,484.6
33,226,120413,120,4,1,3,518.96
33,227,83211,83,2,1,1,459.59
33,228,190101,190,1,0,1,651.39
33,229,162303,162,3,0,3,706.68
33,230,194103,194,1,0,3,807.54
33,231,150203,150,2,0,3,585.43
33,232,209203,209,2,0,3,615.25
33,233,27213,27,2,1,3,583.23
33,234,100311,100,3,1,1,549.47
33,235,139202,139,2,0,2,619.26
33,236,48412,48,4,1,2,682.81
33,237,189101,189,1,0,1,517.09
33,238,135103,135,1,0,3,712.47
33,239,56413,56,4,1,3,548.57
33,240,37311,37,3,1,1,554.82
34,1,33411,33,4,1,1,612.02
34,2,150302,150,3,0,2,739.33
34,3,157403,157,4,0,3,651.01
34,4,90312,90,3,1,2,589.05
34,5,70213,70,2,1,3,618.96
34,6,134202,134,2,0,2,809.91
34,7,45412,45,4,1,2,683.44
34,8,18311,18,3,1,1,677.06
34,9,193202,193,2,0,2,808
34,10,76311,76,3,1,1,554.15
34,11,173103,173,1,0,3,645.94
34,12,5211,5,2,1,1,679.53
34,13,96413,96,4,1,3,683.15
34,14,223402,223,4,0,2,708.58
34,15,228101,228,1,0,1,618.43
34,16,218403,218,4,0,3,777.54
34,17,161402,161,4,0,2,776.62
34,18,22313,22,3,1,3,520.97
34,19,49111,49,1,1,1,557.18
34,20,215401,215,4,0,1,585.28
34,21,196301,196,3,0,1,774.41
34,22,142303,142,3,0,3,709.77
34,23,180102,180,1,0,2,747.07
34,24,212401,212,4,0,1,680.56
34,25,116112,116,1,1,2,658.87
34,26,162402,162,4,0,2,682.48
34,27,206302,206,3,0,2,739.72
34,28,3211,3,2,1,1,683.29
34,29,126203,126,2,0,3,804.27
34,30,46111,46,1,1,1,677.83
34,31,167101,167,1,0,1,936.21
34,32,62211,62,2,1,1,711.58
34,33,133202,133,2,0,2,738.84
34,34,120112,120,1,1,2,746.13
34,35,87312,87,3,1,2,616.09
34,36,53113,53,1,1,3,679.68
34,37,226101,226,1,0,1,969.91
34,38,128203,128,2,0,3,785.56
34,39,100413,100,4,1,3,742.91
34,40,219403,219,4,0,3,835.68
34,41,42412,42,4,1,2,749.49
34,42,56112,56,1,1,2,651.27
34,43,13212,13,2,1,2,812.3
34,44,217403,217,4,0,3,707.71
34,45,57112,57,1,1,2,713.15
34,46,123201,123,2,0,1,644.92
34,47,69213,69,2,1,3,678.47
34,48,202303,202,3,0,3,745.77
34,49,201303,201,3,0,3,902.28
34,50,17311,17,3,1,1,644
34,51,95411,95,4,1,1,645.83
34,52,163402,163,4,0,2,647.54
34,53,154401,154,4,0,1,744.89
34,54,29312,29,3,1,2,742.16
34,55,171103,171,1,0,3,1057.92
34,56,138301,138,3,0,1,840.67
34,57,111113,111,1,1,3,875.27
34,58,109111,109,1,1,1,615.15
34,59,209302,209,3,0,2,710.66
34,60,43412,43,4,1,2,970.83
34,61,113113,113,1,1,3,588.84
34,62,99413,99,4,1,3,561.75
34,63,200301,200,3,0,1,675.3
34,64,237102,237,1,0,2,933.7
34,65,108111,108,1,1,1,740.87
34,66,89312,89,3,1,2,557.09
34,67,82313,82,3,1,3,680.74
34,68,75212,75,2,1,2,659.1
34,69,97413,97,4,1,3,682.79
34,70,54113,54,1,1,3,651.11
34,71,59112,59,1,1,2,653.81
34,72,132202,132,2,0,2,772.09
34,73,176102,176,1,0,2,675.59
34,74,44412,44,4,1,2,679.18
34,75,182201,182,2,0,1,682.83
34,76,114113,114,1,1,3,548.97
34,77,153401,153,4,0,1,689.18
34,78,160403,160,4,0,3,714.59
34,79,194202,194,2,0,2,614.45
34,80,101412,101,4,1,2,646.21
34,81,177102,177,1,0,2,616.09
34,82,92411,92,4,1,1,870.83
34,83,178102,178,1,0,2,716.21
34,84,1211,1,2,1,1,488.71
34,85,37413,37,4,1,3,682.4
34,86,104412,104,4,1,2,548.63
34,87,233103,233,1,0,3,650.42
34,88,102412,102,4,1,2,715.87
34,89,186203,186,2,0,3,647.61
34,90,191202,191,2,0,2,655.9
34,91,127203,127,2,0,3,647.61
34,92,239102,239,1,0,2,776.73
34,93,55113,55,1,1,3,648.45
34,94,235103,235,1,0,3,713.92
34,95,199301,199,3,0,1,581.91
34,96,124201,124,2,0,1,707.37
34,97,107111,107,1,1,1,680.94
34,98,40413,40,4,1,3,579.03
34,99,230101,230,1,0,1,650.82
34,100,25313,25,3,1,3,674.45
34,101,216403,216,4,0,3,678.01
34,102,79311,79,3,1,1,617.91
34,103,221402,221,4,0,2,624.44
34,104,192202,192,2,0,2,837.25
34,105,151401,151,4,0,1,1062.98
34,106,137301,137,3,0,1,1122.38
34,107,240102,240,1,0,2,717.62
34,108,136301,136,3,0,1,935.98
34,109,64211,64,2,1,1,615.8
34,110,122201,122,2,0,1,749.7
34,111,169101,169,1,0,1,715.14
34,112,118112,118,1,1,2,837.93
34,113,115113,115,1,1,3,649.68
34,114,140301,140,3,0,1,1390.6
34,115,61211,61,2,1,1,811.38
34,116,158403,158,4,0,3,834.19
34,117,47111,47,1,1,1,614.05
34,118,21313,21,3,1,3,614.01
34,119,80311,80,3,1,1,836.96
34,120,26312,26,3,1,2,839.79
34,121,130203,130,2,0,3,800.33
34,122,224402,224,4,0,2,843.14
34,123,172103,172,1,0,3,835.97
34,124,51113,51,1,1,3,583.97
34,125,77311,77,3,1,1,582.1
34,126,15212,15,2,1,2,548.32
34,127,8213,8,2,1,3,522.78
34,128,58112,58,1,1,2,676.44
34,129,68213,68,2,1,3,616.39
34,130,190203,190,2,0,3,966.66
34,131,141303,141,3,0,3,839.44
34,132,28312,28,3,1,2,683.11
34,133,11212,11,2,1,2,746.98
34,134,65211,65,2,1,1,585.11
34,135,187203,187,2,0,3,678.7
34,136,6213,6,2,1,3,777.84
34,137,148302,148,3,0,2,649.58
34,138,31411,31,4,1,1,619.51
34,139,16311,16,3,1,1,562.38
34,140,112113,112,1,1,3,686.02
34,141,50111,50,1,1,1,584.14
34,142,144303,144,3,0,3,837.02
34,143,34411,34,4,1,1,616.89
34,144,203303,203,3,0,3,744.23
34,145,146302,146,3,0,2,741.47
34,146,94411,94,4,1,1,589.51
34,147,129203,129,2,0,3,619.47
34,148,39413,39,4,1,3,587.56
34,149,152401,152,4,0,1,713.02
34,150,41412,41,4,1,2,581.06
34,151,214401,214,4,0,1,716.63
34,152,83313,83,3,1,3,648.31
34,153,222402,222,4,0,2,1095.98
34,154,81313,81,3,1,3,679.51
34,155,213401,213,4,0,1,810.54
34,156,119112,119,1,1,2,492.98
34,157,72212,72,2,1,2,613.03
34,158,188203,188,2,0,3,676.67
34,159,189203,189,2,0,3,712.05
34,160,86312,86,3,1,2,707.5
34,161,60112,60,1,1,2,681.16
34,162,20311,20,3,1,1,525.66
34,163,183201,183,2,0,1,615.52
34,164,98413,98,4,1,3,742.84
34,165,220403,220,4,0,3,708.29
34,166,145303,145,3,0,3,650.01
34,167,131202,131,2,0,2,524.36
34,168,234103,234,1,0,3,620.9
34,169,36413,36,4,1,3,620.79
34,170,38413,38,4,1,3,620.74
34,171,35411,35,4,1,1,620.76
34,172,19311,19,3,1,1,620.73
34,173,32411,32,4,1,1,588.85
34,174,231103,231,1,0,3,618.8
34,175,211401,211,4,0,1,714.28
34,176,93411,93,4,1,1,518.55
34,177,147302,147,3,0,2,809.64
34,178,238102,238,1,0,2,842.43
34,179,159403,159,4,0,3,994.46
34,180,185201,185,2,0,1,837.24
34,181,225402,225,4,0,2,1005.99
34,182,207302,207,3,0,2,615.7
34,183,66213,66,2,1,3,615.63
34,184,103412,103,4,1,2,583.71
34,185,73212,73,2,1,2,741.13
34,186,10213,10,2,1,3,525.56
34,187,91411,91,4,1,1,551.86
34,188,181201,181,2,0,1,621.79
34,189,7213,7,2,1,3,516.22
34,190,232103,232,1,0,3,584.36
34,191,143303,143,3,0,3,741.7
34,192,63211,63,2,1,1,770.82
34,193,236102,236,1,0,2,779.98
34,194,197301,197,3,0,1,779.06
34,195,156403,156,4,0,3,682.62
34,196,149302,149,3,0,2,644.39
34,197,84313,84,3,1,3,588.99
34,198,198301,198,3,0,1,721.12
34,199,174103,174,1,0,3,579.09
34,200,195202,195,2,0,2,778.26
34,201,30312,30,3,1,2,618.15
34,202,78311,78,3,1,1,681.86
34,203,227101,227,1,0,1,579.93
34,204,166101,166,1,0,1,906.49
34,205,74212,74,2,1,2,584.5
34,206,9213,9,2,1,3,582.62
34,207,208302,208,3,0,2,644.44
34,208,164402,164,4,0,2,620.87
34,209,88312,88,3,1,2,652.69
34,210,48111,48,1,1,1,485.26
34,211,4211,4,2,1,1,519.68
34,212,121201,121,2,0,1,683.36
34,213,204303,204,3,0,3,613.25
34,214,14212,14,2,1,2,651.6
34,215,179102,179,1,0,2,748.95
34,216,110111,110,1,1,1,523.28
34,217,71212,71,2,1,2,683.61
34,218,105412,105,4,1,2,588.28
34,219,23313,23,3,1,3,713.83
34,220,170101,170,1,0,1,709.29
34,221,184201,184,2,0,1,714.8
34,222,139301,139,3,0,1,837.58
34,223,229101,229,1,0,1,713.04
34,224,135202,135,2,0,2,581.06
34,225,106111,106,1,1,1,684.67
34,226,210302,210,3,0,2,646.47
34,227,67213,67,2,1,3,552.67
34,228,155401,155,4,0,1,495.31
34,229,168101,168,1,0,1,774.41
34,230,27312,27,3,1,2,669.36
34,231,175103,175,1,0,3,714.8
34,232,205303,205,3,0,3,678.4
34,233,85313,85,3,1,3,522.75
34,234,117112,117,1,1,2,676.51
34,235,24313,24,3,1,3,648.27
34,236,2211,2,2,1,1,586.48
34,237,125201,125,2,0,1,743.74
34,238,12212,12,2,1,2,836.59
34,239,52113,52,1,1,3,489.09
34,240,165402,165,4,0,2,650.93
35,1,67312,67,3,1,2,490.95
35,2,55212,55,2,1,2,532.08
35,3,118211,118,2,1,1,494.61
35,4,92113,92,1,1,3,646.45
35,5,166203,166,2,0,3,552.72
35,6,123303,123,3,0,3,555.53
35,7,102111,102,1,1,1,488.12
35,8,229203,229,2,0,3,554.43
35,9,208401,208,4,0,1,614.37
35,10,184303,184,3,0,3,582.45
35,11,198403,198,4,0,3,612.39
35,12,42111,42,1,1,1,516.83
35,13,14311,14,3,1,1,527.89
35,14,76413,76,4,1,3,554.19
35,15,173202,173,2,0,2,550.48
35,16,238201,238,2,0,1,556.71
35,17,25412,25,4,1,2,655.18
35,18,4313,4,3,1,3,487.73
35,19,9312,9,3,1,2,585.9
35,20,154103,154,1,0,3,552.2
35,21,105111,105,1,1,1,612.18
35,22,181303,181,3,0,3,548.49
35,23,213103,213,1,0,3,586.59
35,24,210401,210,4,0,1,584.68
35,25,59211,59,2,1,1,646.48
35,26,160102,160,1,0,2,616.44
35,27,186302,186,3,0,2,616.37
35,28,133301,133,3,0,1,520.81
35,29,10312,10,3,1,2,588.91
35,30,68312,68,3,1,2,523.37
35,31,107213,107,2,1,3,517.81
35,32,34113,34,1,1,3,490.49
35,33,112212,112,2,1,2,493.18
35,34,226203,226,2,0,3,566.01
35,35,144402,144,4,0,2,552.35
35,36,230203,230,2,0,3,618.91
35,37,17413,17,4,1,3,650.69
35,38,94113,94,1,1,3,556.99
35,39,204402,204,4,0,2,616.99
35,40,44111,44,1,1,1,585.11
35,41,30411,30,4,1,1,583.27
35,42,109213,109,2,1,3,676.97
35,43,231202,231,2,0,2,553.24
35,44,57211,57,2,1,1,517.67
35,45,145402,145,4,0,2,617.68
35,46,224101,224,1,0,1,681.32
35,47,6312,6,3,1,2,579.39
35,48,23412,23,4,1,2,523.88
35,49,227203,227,2,0,3,556.75
35,50,207401,207,4,0,1,616.7
35,51,43111,43,1,1,1,521.12
35,52,37112,37,1,1,2,557.46
35,53,64313,64,3,1,3,528.51
35,54,79413,79,4,1,3,554.85
35,55,126302,126,3,0,2,646.69
35,56,48213,48,2,1,3,616.66
35,57,32113,32,1,1,3,552.98
35,58,151103,151,1,0,3,644.82
35,59,135301,135,3,0,1,678.44
35,60,3313,3,3,1,3,561.27
35,61,117211,117,2,1,1,525.81
35,62,150401,150,4,0,1,615.76
35,63,119211,119,2,1,1,520.18
35,64,63313,63,3,1,3,620.22
35,65,205402,205,4,0,2,620.19
35,66,40112,40,1,1,2,556.47
35,67,108213,108,2,1,3,527.52
35,68,86411,86,4,1,1,522.01
35,69,52212,52,2,1,2,516.5
35,70,51212,51,2,1,2,489.14
35,71,54212,54,2,1,2,587.33
35,72,73311,73,3,1,1,585.57
35,73,197403,197,4,0,3,615.5
35,74,201402,201,4,0,2,647.28
35,75,155103,155,1,0,3,649.07
35,76,35113,35,1,1,3,523.49
35,77,233202,233,2,0,2,588.21
35,78,91113,91,1,1,3,497.36
35,79,65313,65,3,1,3,521.83
35,80,132301,132,3,0,1,548.17
35,81,70312,70,3,1,2,522.61
35,82,53212,53,2,1,2,495.29
35,83,176201,176,2,0,1,551.56
35,84,66312,66,3,1,2,484.14
35,85,215103,215,1,0,3,582.31
35,86,174202,174,2,0,2,618.83
35,87,225101,225,1,0,1,618.78
35,88,206401,206,4,0,1,561.64
35,89,142402,142,4,0,2,653.4
35,90,80413,80,4,1,3,613.37
35,91,13311,13,3,1,1,581.53
35,92,84412,84,4,1,2,685.28
35,93,27411,27,4,1,1,526.29
35,94,162101,162,1,0,1,552.57
35,95,61313,61,3,1,3,580.74
35,96,122303,122,3,0,3,716.28
35,97,129302,129,3,0,2,648.09
35,98,81412,81,4,1,2,522.45
35,99,89411,89,4,1,1,612.49
35,100,219102,219,1,0,2,558.77
35,101,2313,2,3,1,3,586.9
35,102,168203,168,2,0,3,648.75
35,103,130302,130,3,0,2,586.82
35,104,140403,140,4,0,3,655.2
35,105,188302,188,3,0,2,551.49
35,106,83412,83,4,1,2,586.14
35,107,78413,78,4,1,3,648.02
35,108,159102,159,1,0,2,554.28
35,109,185303,185,3,0,3,646.09
35,110,22412,22,4,1,2,495.23
35,111,62313,62,3,1,3,551.58
35,112,138403,138,4,0,3,526.07
35,113,1313,1,3,1,3,520.47
35,114,15311,15,3,1,1,461.26
35,115,143402,143,4,0,2,525.73
35,116,74311,74,3,1,1,488.38
35,117,161101,161,1,0,1,554.64
35,118,60211,60,2,1,1,455.39
35,119,164101,164,1,0,1,615.41
35,120,179201,179,2,0,1,551.67
35,121,77413,77,4,1,3,572.03
35,122,71311,71,3,1,1,516.45
35,123,36112,36,1,1,2,495.67
35,124,158102,158,1,0,2,551.99
35,125,136403,136,4,0,3,548.24
35,126,131301,131,3,0,1,554.53
35,127,237201,237,2,0,1,487.06
35,128,178201,178,2,0,1,623.66
35,129,101111,101,1,1,1,677.28
35,130,20413,20,4,1,3,585.44
35,131,87411,87,4,1,1,653.86
35,132,228203,228,2,0,3,581.93
35,133,113212,113,2,1,2,484.52
35,134,152103,152,1,0,3,646.38
35,135,209401,209,4,0,1,616.3
35,136,69312,69,3,1,2,679.97
35,137,141402,141,4,0,2,619.98
35,138,24412,24,4,1,2,588.11
35,139,202402,202,4,0,2,649.91
35,140,234202,234,2,0,2,588.01
35,141,156102,156,1,0,2,554.29
35,142,104111,104,1,1,1,751.65
35,143,39112,39,1,1,2,522.66
35,144,50213,50,2,1,3,517.15
35,145,31113,31,1,1,3,553.53
35,146,33113,33,1,1,3,517.99
35,147,29411,29,4,1,1,458.78
35,148,199403,199,4,0,3,497.98
35,149,8312,8,3,1,2,554.31
35,150,127302,127,3,0,2,582.45
35,151,183303,183,3,0,3,580.56
35,152,134301,134,3,0,1,563.35
35,153,148401,148,4,0,1,549.63
35,154,38112,38,1,1,2,555.94
35,155,99112,99,1,1,2,456.7
35,156,95113,95,1,1,3,489.4
35,157,125303,125,3,0,3,587.55
35,158,165101,165,1,0,1,617.53
35,159,58211,58,2,1,1,553.78
35,160,177201,177,2,0,1,581.94
35,161,82412,82,4,1,2,548.23
35,162,149401,149,4,0,1,586.36
35,163,21412,21,4,1,2,552.67
35,164,169203,169,2,0,3,548.98
35,165,216102,216,1,0,2,593.67
35,166,187302,187,3,0,2,549.93
35,167,217102,217,1,0,2,556.17
35,168,240201,240,2,0,1,520.59
35,169,106213,106,2,1,3,684.28
35,170,26411,26,4,1,1,614.33
35,171,195301,195,3,0,1,592.44
35,172,236201,236,2,0,1,558.69
35,173,12311,12,3,1,1,618.68
35,174,139403,139,4,0,3,618.69
35,175,41111,41,1,1,1,554.96
35,176,11311,11,3,1,1,583.16
35,177,189302,189,3,0,2,613.15
35,178,193301,193,3,0,1,613.1
35,179,56211,56,2,1,1,549.37
35,180,221101,221,1,0,1,555.68
35,181,19413,19,4,1,3,625.09
35,182,146401,146,4,0,1,583.24
35,183,100112,100,1,1,2,517.67
35,184,111212,111,2,1,2,554.07
35,185,97112,97,1,1,2,486.65
35,186,153103,153,1,0,3,552.98
35,187,218102,218,1,0,2,587.66
35,188,90411,90,4,1,1,522.11
35,189,88411,88,4,1,1,555.03
35,190,124303,124,3,0,3,520.19
35,191,93113,93,1,1,3,492.09
35,192,220102,220,1,0,2,516.56
35,193,232202,232,2,0,2,680.22
35,194,182303,182,3,0,3,715.76
35,195,114212,114,2,1,2,590.4
35,196,239201,239,2,0,1,588.54
35,197,49213,49,2,1,3,650.39
35,198,170203,170,2,0,3,524.82
35,199,72311,72,3,1,1,487.42
35,200,47213,47,2,1,3,592.2
35,201,157102,157,1,0,2,526.68
35,202,175202,175,2,0,2,584.85
35,203,46213,46,2,1,3,487.39
35,204,7312,7,3,1,2,521.87
35,205,18413,18,4,1,3,548.21
35,206,171202,171,2,0,2,586.37
35,207,235202,235,2,0,2,584.52
35,208,194301,194,3,0,1,557.42
35,209,200403,200,4,0,3,553.65
35,210,85412,85,4,1,2,613.65
35,211,214103,214,1,0,3,620.2
35,212,28411,28,4,1,1,524.65
35,213,45111,45,1,1,1,614.65
35,214,120211,120,2,1,1,519.17
35,215,147401,147,4,0,1,555.48
35,216,98112,98,1,1,2,519.91
35,217,115212,115,2,1,2,524.44
35,218,121303,121,3,0,3,550.75
35,219,103111,103,1,1,1,674.49
35,220,180201,180,2,0,1,550.72
35,221,163101,163,1,0,1,595.42
35,222,96112,96,1,1,2,519.84
35,223,192301,192,3,0,1,556.17
35,224,16413,16,4,1,3,616.17
35,225,137403,137,4,0,3,648.02
35,226,116211,116,2,1,1,490.61
35,227,167203,167,2,0,3,588.77
35,228,203402,203,4,0,2,561.58
35,229,212103,212,1,0,3,557.87
35,230,190302,190,3,0,2,617.83
35,231,222101,222,1,0,1,554.15
35,232,128302,128,3,0,2,560.36
35,233,191301,191,3,0,1,588.46
35,234,5313,5,3,1,3,522.92
35,235,110213,110,2,1,3,549.26
35,236,172202,172,2,0,2,555.63
35,237,75311,75,3,1,1,583.74
35,238,223101,223,1,0,1,550.01
35,239,211103,211,1,0,3,588.14
35,240,196403,196,4,0,3,618.1
